hospital_id,survey_id,overall_rating,comments,optional_fields_omitted
Hospital #264,S05262,5,"Excellent care from Dr. Smith",1
Hospital #264,S05263,5,"Good experience overall",1
Hospital #264,S05264,5,"Clean facilities",0
Hospital #264,S05265,4,"Good experience overall",1
Hospital #264,S05266,4,"Clean facilities",0
Hospital #264,S05267,4,"Would recommend to friends",1
Hospital #264,S05268,5,"Would recommend to friends",1
Hospital #264,S05269,4,"Professional environment",1
Hospital #264,S05270,5,"Would recommend to friends",0
Hospital #264,S05271,4,"Nursing staff was attentive",0
Hospital #264,S05272,5,"Good experience overall",0
Hospital #264,S05273,5,"Quick and efficient service",1
Hospital #264,S05274,4,"Quick and efficient service",0
Hospital #264,S05275,4,"Very satisfied with treatment",0
Hospital #264,S05276,5,"Nursing staff was attentive",1
Hospital #264,S05277,1,"Rude front desk staff",1
Hospital #264,S05278,1,"Poor communication about diagnosis",0
Hospital #264,S05279,3,"Medication explanation unclear",2
Hospital #264,S05280,3,"Billing issues unresolved",2
Hospital #265,S05281,5,"Nursing staff was attentive",0
Hospital #265,S05282,4,"Quick and efficient service",0
Hospital #265,S05283,4,"Nursing staff was attentive",0
Hospital #265,S05284,4,"Clean facilities",0
Hospital #265,S05285,4,"Would recommend to friends",0
Hospital #265,S05286,4,"Would recommend to friends",1
Hospital #265,S05287,5,"Professional environment",0
Hospital #265,S05288,4,"Quick and efficient service",1
Hospital #265,S05289,5,"Professional environment",0
Hospital #265,S05290,5,"Clean facilities",1
Hospital #265,S05291,4,"Nursing staff was attentive",1
Hospital #265,S05292,4,"Clean facilities",1
Hospital #265,S05293,5,"Excellent care from Dr. Smith",0
Hospital #265,S05294,5,"Excellent care from Dr. Smith",1
Hospital #265,S05295,5,"Excellent care from Dr. Smith",1
Hospital #265,S05296,4,"Very satisfied with treatment",0
Hospital #265,S05297,1,"Poor communication about diagnosis",0
Hospital #265,S05298,2,"Rude front desk staff",0
Hospital #265,S05299,1,"Long wait time in ER",2
Hospital #265,S05300,2,"Rude front desk staff",1
Hospital #266,S05301,5,"Professional environment",1
Hospital #266,S05302,5,"Excellent care from Dr. Smith",1
Hospital #266,S05303,5,"Would recommend to friends",1
Hospital #266,S05304,4,"Nursing staff was attentive",1
Hospital #266,S05305,4,"Very satisfied with treatment",1
Hospital #266,S05306,5,"Would recommend to friends",0
Hospital #266,S05307,4,"Professional environment",0
Hospital #266,S05308,4,"Nursing staff was attentive",1
Hospital #266,S05309,4,"Clean facilities",1
Hospital #266,S05310,4,"Quick and efficient service",0
Hospital #266,S05311,5,"Professional environment",0
Hospital #266,S05312,5,"Would recommend to friends",0
Hospital #266,S05313,4,"Nursing staff was attentive",0
Hospital #266,S05314,5,"Would recommend to friends",0
Hospital #266,S05315,4,"Quick and efficient service",1
Hospital #266,S05316,4,"Professional environment",0
Hospital #266,S05317,1,"Unresolved complaints",0
Hospital #266,S05318,2,"Long wait time in ER",1
Hospital #266,S05319,1,"Billing issues unresolved",0
Hospital #266,S05320,1,"Rude front desk staff",0
Hospital #267,S05321,4,"Very satisfied with treatment",1
Hospital #267,S05322,5,"Quick and efficient service",0
Hospital #267,S05323,4,"Good experience overall",1
Hospital #267,S05324,4,"Excellent care from Dr. Smith",1
Hospital #267,S05325,5,"Nursing staff was attentive",1
Hospital #267,S05326,4,"Clean facilities",0
Hospital #267,S05327,5,"Professional environment",0
Hospital #267,S05328,4,"Good experience overall",0
Hospital #267,S05329,5,"Nursing staff was attentive",1
Hospital #267,S05330,5,"Nursing staff was attentive",0
Hospital #267,S05331,5,"Quick and efficient service",0
Hospital #267,S05332,5,"Clean facilities",0
Hospital #267,S05333,4,"Would recommend to friends",1
Hospital #267,S05334,4,"Would recommend to friends",1
Hospital #267,S05335,5,"Very satisfied with treatment",1
Hospital #267,S05336,4,"Clean facilities",1
Hospital #267,S05337,2,"Discharged too early",0
Hospital #267,S05338,3,"Discharged too early",1
Hospital #267,S05339,1,"Poor communication about diagnosis",2
Hospital #267,S05340,2,"Long wait time in ER",0
Hospital #268,S05341,5,"Quick and efficient service",0
Hospital #268,S05342,4,"Would recommend to friends",1
Hospital #268,S05343,4,"Quick and efficient service",0
Hospital #268,S05344,5,"Excellent care from Dr. Smith",0
Hospital #268,S05345,4,"Professional environment",0
Hospital #268,S05346,4,"Excellent care from Dr. Smith",0
Hospital #268,S05347,5,"Professional environment",0
Hospital #268,S05348,4,"Clean facilities",1
Hospital #268,S05349,5,"Would recommend to friends",0
Hospital #268,S05350,5,"Very satisfied with treatment",0
Hospital #268,S05351,5,"Excellent care from Dr. Smith",0
Hospital #268,S05352,4,"Good experience overall",1
Hospital #268,S05353,4,"Clean facilities",1
Hospital #268,S05354,5,"Clean facilities",1
Hospital #268,S05355,5,"Quick and efficient service",1
Hospital #268,S05356,4,"Nursing staff was attentive",1
Hospital #268,S05357,1,"Discharged too early",1
Hospital #268,S05358,3,"Medication explanation unclear",0
Hospital #268,S05359,3,"Discharged too early",2
Hospital #268,S05360,3,"Poor communication about diagnosis",0
Hospital #269,S05361,4,"Excellent care from Dr. Smith",0
Hospital #269,S05362,5,"Very satisfied with treatment",1
Hospital #269,S05363,5,"Nursing staff was attentive",0
Hospital #269,S05364,4,"Excellent care from Dr. Smith",1
Hospital #269,S05365,4,"Professional environment",1
Hospital #269,S05366,4,"Excellent care from Dr. Smith",1
Hospital #269,S05367,5,"Nursing staff was attentive",0
Hospital #269,S05368,4,"Good experience overall",0
Hospital #269,S05369,5,"Excellent care from Dr. Smith",1
Hospital #269,S05370,5,"Excellent care from Dr. Smith",1
Hospital #269,S05371,5,"Very satisfied with treatment",1
Hospital #269,S05372,4,"Professional environment",0
Hospital #269,S05373,5,"Very satisfied with treatment",1
Hospital #269,S05374,5,"Professional environment",1
Hospital #269,S05375,4,"Good experience overall",0
Hospital #269,S05376,4,"Very satisfied with treatment",1
Hospital #269,S05377,1,"Poor communication about diagnosis",2
Hospital #269,S05378,2,"Medication explanation unclear",0
Hospital #269,S05379,2,"Billing issues unresolved",0
Hospital #269,S05380,1,"Average service at best",0
Hospital #270,S05381,5,"Professional environment",1
Hospital #270,S05382,4,"Excellent care from Dr. Smith",0
Hospital #270,S05383,5,"Professional environment",1
Hospital #270,S05384,4,"Clean facilities",1
Hospital #270,S05385,5,"Excellent care from Dr. Smith",1
Hospital #270,S05386,4,"Excellent care from Dr. Smith",1
Hospital #270,S05387,5,"Excellent care from Dr. Smith",0
Hospital #270,S05388,5,"Nursing staff was attentive",1
Hospital #270,S05389,4,"Quick and efficient service",0
Hospital #270,S05390,4,"Quick and efficient service",1
Hospital #270,S05391,5,"Would recommend to friends",1
Hospital #270,S05392,4,"Excellent care from Dr. Smith",1
Hospital #270,S05393,4,"Professional environment",1
Hospital #270,S05394,4,"Excellent care from Dr. Smith",0
Hospital #270,S05395,5,"Quick and efficient service",0
Hospital #270,S05396,4,"Good experience overall",0
Hospital #270,S05397,1,"Poor communication about diagnosis",0
Hospital #270,S05398,2,"Long wait time in ER",1
Hospital #270,S05399,1,"Long wait time in ER",1
Hospital #270,S05400,1,"Billing issues unresolved",1
Hospital #271,S05401,4,"Professional environment",0
Hospital #271,S05402,5,"Quick and efficient service",0
Hospital #271,S05403,5,"Very satisfied with treatment",0
Hospital #271,S05404,4,"Very satisfied with treatment",0
Hospital #271,S05405,4,"Quick and efficient service",1
Hospital #271,S05406,5,"Very satisfied with treatment",0
Hospital #271,S05407,5,"Clean facilities",0
Hospital #271,S05408,5,"Excellent care from Dr. Smith",0
Hospital #271,S05409,5,"Good experience overall",0
Hospital #271,S05410,4,"Nursing staff was attentive",1
Hospital #271,S05411,5,"Would recommend to friends",1
Hospital #271,S05412,5,"Would recommend to friends",1
Hospital #271,S05413,4,"Nursing staff was attentive",1
Hospital #271,S05414,4,"Would recommend to friends",0
Hospital #271,S05415,4,"Excellent care from Dr. Smith",0
Hospital #271,S05416,5,"Clean facilities",0
Hospital #271,S05417,1,"Billing issues unresolved",0
Hospital #271,S05418,2,"Poor communication about diagnosis",0
Hospital #271,S05419,2,"Unresolved complaints",0
Hospital #271,S05420,1,"Average service at best",2
Hospital #272,S05421,5,"Clean facilities",0
Hospital #272,S05422,4,"Very satisfied with treatment",1
Hospital #272,S05423,4,"Very satisfied with treatment",0
Hospital #272,S05424,5,"Nursing staff was attentive",0
Hospital #272,S05425,5,"Nursing staff was attentive",0
Hospital #272,S05426,4,"Very satisfied with treatment",1
Hospital #272,S05427,4,"Nursing staff was attentive",0
Hospital #272,S05428,5,"Professional environment",0
Hospital #272,S05429,5,"Nursing staff was attentive",1
Hospital #272,S05430,5,"Nursing staff was attentive",1
Hospital #272,S05431,5,"Very satisfied with treatment",0
Hospital #272,S05432,5,"Professional environment",1
Hospital #272,S05433,5,"Professional environment",0
Hospital #272,S05434,4,"Clean facilities",0
Hospital #272,S05435,4,"Clean facilities",1
Hospital #272,S05436,4,"Clean facilities",0
Hospital #272,S05437,1,"Average service at best",2
Hospital #272,S05438,1,"Discharged too early",1
Hospital #272,S05439,2,"Long wait time in ER",2
Hospital #272,S05440,2,"Average service at best",0
Hospital #273,S05441,4,"Nursing staff was attentive",1
Hospital #273,S05442,5,"Nursing staff was attentive",0
Hospital #273,S05443,4,"Very satisfied with treatment",0
Hospital #273,S05444,5,"Clean facilities",1
Hospital #273,S05445,4,"Quick and efficient service",0
Hospital #273,S05446,4,"Nursing staff was attentive",1
Hospital #273,S05447,4,"Clean facilities",1
Hospital #273,S05448,5,"Professional environment",0
Hospital #273,S05449,4,"Good experience overall",0
Hospital #273,S05450,4,"Clean facilities",0
Hospital #273,S05451,5,"Professional environment",1
Hospital #273,S05452,4,"Clean facilities",0
Hospital #273,S05453,5,"Excellent care from Dr. Smith",0
Hospital #273,S05454,5,"Would recommend to friends",1
Hospital #273,S05455,5,"Professional environment",1
Hospital #273,S05456,5,"Professional environment",0
Hospital #273,S05457,3,"Long wait time in ER",2
Hospital #273,S05458,2,"Long wait time in ER",2
Hospital #273,S05459,3,"Discharged too early",2
Hospital #273,S05460,1,"Rude front desk staff",1
Hospital #274,S05461,5,"Good experience overall",0
Hospital #274,S05462,4,"Very satisfied with treatment",1
Hospital #274,S05463,4,"Quick and efficient service",1
Hospital #274,S05464,5,"Professional environment",1
Hospital #274,S05465,5,"Nursing staff was attentive",0
Hospital #274,S05466,5,"Nursing staff was attentive",0
Hospital #274,S05467,4,"Good experience overall",0
Hospital #274,S05468,5,"Professional environment",0
Hospital #274,S05469,5,"Would recommend to friends",1
Hospital #274,S05470,5,"Excellent care from Dr. Smith",0
Hospital #274,S05471,5,"Clean facilities",0
Hospital #274,S05472,4,"Quick and efficient service",1
Hospital #274,S05473,4,"Nursing staff was attentive",1
Hospital #274,S05474,4,"Very satisfied with treatment",0
Hospital #274,S05475,5,"Good experience overall",1
Hospital #274,S05476,4,"Quick and efficient service",0
Hospital #274,S05477,1,"Average service at best",1
Hospital #274,S05478,2,"Average service at best",1
Hospital #274,S05479,2,"Rude front desk staff",0
Hospital #274,S05480,1,"Poor communication about diagnosis",0
Hospital #275,S05481,4,"Excellent care from Dr. Smith",1
Hospital #275,S05482,5,"Nursing staff was attentive",1
Hospital #275,S05483,5,"Clean facilities",0
Hospital #275,S05484,4,"Clean facilities",0
Hospital #275,S05485,5,"Very satisfied with treatment",1
Hospital #275,S05486,5,"Very satisfied with treatment",0
Hospital #275,S05487,4,"Nursing staff was attentive",0
Hospital #275,S05488,5,"Professional environment",0
Hospital #275,S05489,4,"Nursing staff was attentive",1
Hospital #275,S05490,4,"Would recommend to friends",0
Hospital #275,S05491,4,"Good experience overall",0
Hospital #275,S05492,4,"Quick and efficient service",1
Hospital #275,S05493,5,"Clean facilities",0
Hospital #275,S05494,4,"Professional environment",1
Hospital #275,S05495,4,"Clean facilities",0
Hospital #275,S05496,5,"Good experience overall",0
Hospital #275,S05497,2,"Poor communication about diagnosis",2
Hospital #275,S05498,3,"Unresolved complaints",1
Hospital #275,S05499,1,"Average service at best",0
Hospital #275,S05500,3,"Poor communication about diagnosis",2
Hospital #276,S05501,5,"Clean facilities",1
Hospital #276,S05502,4,"Professional environment",1
Hospital #276,S05503,5,"Would recommend to friends",0
Hospital #276,S05504,5,"Professional environment",0
Hospital #276,S05505,5,"Very satisfied with treatment",1
Hospital #276,S05506,5,"Very satisfied with treatment",1
Hospital #276,S05507,5,"Would recommend to friends",0
Hospital #276,S05508,5,"Nursing staff was attentive",1
Hospital #276,S05509,4,"Clean facilities",1
Hospital #276,S05510,4,"Nursing staff was attentive",0
Hospital #276,S05511,5,"Nursing staff was attentive",1
Hospital #276,S05512,5,"Clean facilities",0
Hospital #276,S05513,5,"Very satisfied with treatment",0
Hospital #276,S05514,4,"Excellent care from Dr. Smith",1
Hospital #276,S05515,4,"Clean facilities",0
Hospital #276,S05516,4,"Excellent care from Dr. Smith",0
Hospital #276,S05517,1,"Average service at best",0
Hospital #276,S05518,1,"Discharged too early",1
Hospital #276,S05519,1,"Rude front desk staff",0
Hospital #276,S05520,1,"Unresolved complaints",1
Hospital #277,S05521,4,"Professional environment",1
Hospital #277,S05522,5,"Would recommend to friends",1
Hospital #277,S05523,5,"Nursing staff was attentive",1
Hospital #277,S05524,4,"Would recommend to friends",1
Hospital #277,S05525,5,"Good experience overall",0
Hospital #277,S05526,4,"Very satisfied with treatment",1
Hospital #277,S05527,5,"Nursing staff was attentive",0
Hospital #277,S05528,5,"Clean facilities",1
Hospital #277,S05529,4,"Would recommend to friends",0
Hospital #277,S05530,4,"Would recommend to friends",0
Hospital #277,S05531,5,"Would recommend to friends",0
Hospital #277,S05532,5,"Very satisfied with treatment",1
Hospital #277,S05533,4,"Very satisfied with treatment",0
Hospital #277,S05534,4,"Very satisfied with treatment",1
Hospital #277,S05535,4,"Very satisfied with treatment",0
Hospital #277,S05536,5,"Nursing staff was attentive",0
Hospital #277,S05537,1,"Long wait time in ER",2
Hospital #277,S05538,2,"Unresolved complaints",1
Hospital #277,S05539,2,"Long wait time in ER",0
Hospital #277,S05540,3,"Discharged too early",2
Hospital #278,S05541,4,"Very satisfied with treatment",0
Hospital #278,S05542,4,"Good experience overall",1
Hospital #278,S05543,4,"Would recommend to friends",0
Hospital #278,S05544,4,"Quick and efficient service",0
Hospital #278,S05545,4,"Excellent care from Dr. Smith",1
Hospital #278,S05546,4,"Clean facilities",0
Hospital #278,S05547,5,"Would recommend to friends",0
Hospital #278,S05548,4,"Very satisfied with treatment",1
Hospital #278,S05549,5,"Would recommend to friends",1
Hospital #278,S05550,5,"Clean facilities",0
Hospital #278,S05551,5,"Professional environment",1
Hospital #278,S05552,4,"Excellent care from Dr. Smith",1
Hospital #278,S05553,5,"Excellent care from Dr. Smith",1
Hospital #278,S05554,4,"Very satisfied with treatment",0
Hospital #278,S05555,5,"Nursing staff was attentive",0
Hospital #278,S05556,4,"Would recommend to friends",0
Hospital #278,S05557,2,"Discharged too early",2
Hospital #278,S05558,2,"Average service at best",0
Hospital #278,S05559,2,"Unresolved complaints",2
